

    Vugraph Schedule
    Hand Records
    BBO Points
    BB$

Logged in as elogg LogoutClick here to return to the previous page
Traveller 4669-1596574800-5246769 played by elogg 	 
Nº 	Time 	North 	South 	East 	West 	Result 	EW Points 	Score 	Movie 	 
55 	2020-08-04 14:38 	giulia03 	1feeling 	nana920 	mycallie 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
56 	2020-08-04 14:40 	NeoGold 	geraldb 	bobj18 	skipbid 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
57 	2020-08-04 14:42 	RFrank1939 	mfrank1939 	SPJ100 	7_diamonds 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
58 	2020-08-04 14:42 	mongol36 	bozenpete 	bonniejane 	Mrn00 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
59 	2020-08-04 14:42 	nazin 	elmbridge2 	bbbarb43 	ladyhigh 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
60 	2020-08-04 14:42 	jclar 	chdrew 	mbmacd 	Bec11 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
61 	2020-08-04 14:40 	gayle01 	Holrose 	brisi153 	ddyan 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
62 	2020-08-04 14:40 	Mistee 	trumpface 	evatamera 	katnim 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
63 	2020-08-04 14:40 	rohorap 	832lehigh 	Tucson5530 	22tango2 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
64 	2020-08-04 14:42 	gloriamend 	sofiapered 	tacoma2011 	croz8 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
65 	2020-08-04 14:42 	Czweig 	sb18 	skober 	NancyM200 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
66 	2020-08-04 14:42 	sherbrn 	jdbeatty37 	liana1039 	alekos 	3♥S+1 	-170 	58.88% 	Movie or Lin 	 
67 	2020-08-04 14:40 	dinosaur 1 	lendnz 	smalt 	Kings_up2 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
68 	2020-08-04 14:38 	sap616 	philbob336 	funnytiger 	junewind 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
69 	2020-08-04 14:38 	oxibral 	negso01 	pomazi 	dkm345 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
70 	2020-08-04 14:40 	bridge1058 	bonnizb11 	New126 	barby 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
71 	2020-08-04 14:40 	lyndawithy 	ann no e 	Johnnyvjr1 	msonneborn 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
72 	2020-08-04 14:38 	Cameron11 	joots 	rgbodis 	flockam 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
73 	2020-08-04 14:38 	Mickeyb1 	LuckyC1544 	sister37 	widget79 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
74 	2020-08-04 14:41 	penaby 	nic813 	ksturnip 	mlbarton 	2♥N+2 	-170 	58.88% 	Movie or Lin 	 
75 	2020-08-04 14:39 	dickfu 	trojandonk 	rspriggle 	tinman 39 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
76 	2020-08-04 14:41 	shrop12 	drmansana 	sheena2 	billcarl 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
77 	2020-08-04 14:39 	szunkis 	JoySinger 	mcdrake99 	ehat 	2♥N+2 	-170 	58.88% 	Movie or Lin 	 
78 	2020-08-04 14:39 	craftyfox 	joanneyane 	myrmil 	schatzow 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
79 	2020-08-04 14:41 	Cantpass54 	Mad_mel 	merrily 	barista2 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
80 	2020-08-04 14:39 	sharonh 	hawk49 	mimster 	rosepa 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
81 	2020-08-04 14:41 	bensh 	tennhill 	rstine 	ojrech 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
82 	2020-08-04 14:39 	oldmantom 	lonedar 	Jynxmom 	Knoodle1 	3♥N+1 	-170 	58.88% 	Movie or Lin 	 
83 	2020-08-04 14:39 	Member Two 	bojo777 	ilane 	milevaj 	4♣E-2 	-200 	42.43% 	Movie or Lin 	 
84 	2020-08-04 14:41 	carolannh 	AZLYNN 	ky57 	ty888 	4♣E-2 	-200 	42.43% 	Movie or Lin 	 
85 	2020-08-04 14:40 	mizmeck 	shaji 	phylmor 	MMMor 	4♣E-2 	-200 	42.43% 	Movie or Lin 	 
86 	2020-08-04 14:40 	aloon 	oxdrifter 	Wingsfree1 	sue_dip 	4♣xE-1 	-200 	42.43% 	Movie or Lin 	 
87 	2020-08-04 14:38 	yayaby 	iredouble 	jasminb4 	Missyred 	4♣xW-1 	-200 	42.43% 	Movie or Lin 	 
88 	2020-08-04 14:40 	bcgal 	Parkwest21 	kdavis541 	juulsj10 	5♣E-2 	-200 	42.43% 	Movie or Lin 	 
89 	2020-08-04 14:38 	bart1818 	rbd115 	tashmore 	Mary-Lou 	4♠E-2 	-200 	42.43% 	Movie or Lin 	 
90 	2020-08-04 14:40 	johnb41 	texascam 	ellenanten 	Caveman111 	4♣E-2 	-200 	42.43% 	Movie or Lin 	 
91 	2020-08-04 14:42 	azlinda 	jg48 	uspaceman 	phanatic 	4♠E-2 	-200 	42.43% 	Movie or Lin 	 
92 	2020-08-04 14:40 	mari70112g 	Lynne734 	pajana 	Deervalley 	4♣E-2 	-200 	42.43% 	Movie or Lin 	 
93 	2020-08-04 14:42 	laverebish 	wabcpa 	Archiegirl 	randall217 	3♠E-2 	-200 	42.43% 	Movie or Lin 	 
94 	2020-08-04 14:42 	Chicotagg 	Hugodani 	rancelot 	Abby9486 	4♣E-2 	-200 	42.43% 	Movie or Lin 	 
95 	2020-08-04 14:40 	radu andri 	sergiu 	drbubba 	kath1945 	4♣E-3 	-300 	36.51% 	Movie or Lin 	 
96 	2020-08-04 14:39 	ronrin 	hpesol 	mrhei 	rbharward 	4♣E-3 	-300 	36.51% 	Movie or Lin 	 
97 	2020-08-04 14:40 	judycutie 	squeezeyos 	mab s 	kmartin79 	4♣E-3 	-300 	36.51% 	Movie or Lin 	 
98 	2020-08-04 14:40 	gbbooth 	lantana49 	gvrjon 	norat101 	5♣E-3 	-300 	36.51% 	Movie or Lin 	 
99 	2020-08-04 14:42 	JJGOLFER44 	HappyRon 	threec 	ekinci 	4♠W-3 	-300 	36.51% 	Movie or Lin 	 
100 	2020-08-04 14:41 	danr46 	marilynmc7 	hazel2 	MHG1 	3♠E-3 	-300 	36.51% 	Movie or Lin 	 
101 	2020-08-04 14:41 	kittydee 	jogle 	kfkup 	Redfox 33 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
102 	2020-08-04 14:41 	an1and 	sn11eh 	toma9 	venetian 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
103 	2020-08-04 14:37 	almat 	steliosk 	lovu62 	Gracecha 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
104 	2020-08-04 14:41 	hanley48 	RNAIRN 	debking 	liuhvicky 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
105 	2020-08-04 14:37 	aevar 	siggisk19 	suds8402 	lrue 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
106 	2020-08-04 14:40 	card_count 	paulkh 	moisheh 	Lulu550 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
107 	2020-08-04 14:41 	goph 	AZCJW 	idmic 	LLE_ 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
108 	2020-08-04 14:37 	nora124 	mbilzin 	cjv5773 	Puffdog 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
109 	2020-08-04 14:40 	kelstrom 	bobbos 	lenofe 	panza3 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
110 	2020-08-04 14:41 	4445 	nkl1234 	Reddy4fred 	annareddog 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
111 	2020-08-04 14:40 	SusieDAsh 	ylimebr1 	dwheels 	estaban 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
112 	2020-08-04 14:38 	filostine 	judean 	BonitaLou 	mokam 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
113 	2020-08-04 14:40 	hilto37 	bart3 	mpeach4 	auntalicef 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
114 	2020-08-04 14:40 	foldbooks 	carolit 	Francie51 	tma1 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
115 	2020-08-04 14:40 	vagelio 	tasha5 	gsada 	Ted Egner 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
116 	2020-08-04 14:42 	mjts 	misstral 	jsh80 	APO42 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
117 	2020-08-04 14:40 	bruss2 	filrem 	TyraMarie 	tanq_cowbo 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
118 	2020-08-04 14:42 	lizzie223 	ladymd 	Harleyel 	juliana108 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
119 	2020-08-04 14:40 	chinetta 	euamei 	ghb1049 	levih 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
120 	2020-08-04 14:42 	BettiBoops 	ginfuller 	Kimb123 	carolrit 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
121 	2020-08-04 14:38 	Silverlora 	lawgal 	marla3NT 	monyc1 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
122 	2020-08-04 14:40 	Rockeerhil 	Barbara600 	ekim123 	nifty msk 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
123 	2020-08-04 14:41 	Slamish 	Bronco57 	Gersty 	newsguy 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
124 	2020-08-04 14:42 	alikit 	mkaleki 	JeanCW 	janewinsit 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
125 	2020-08-04 14:38 	GDBraiser 	puppy3643 	pmarty 	mickie 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
126 	2020-08-04 14:41 	rafmsw19 	Virginia83 	lunab 	mickiemirk 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
127 	2020-08-04 14:39 	ernabailey 	rakmup 	Sandfall 	JoDiva 	4♥N= 	-420 	25.66% 	Movie or Lin 	 
128 	2020-08-04 14:41 	sooy 	agfolkman 	chefmaggie 	E_Zack 	4♠xE-2 	-500 	15.79% 	Movie or Lin 	 
129 	2020-08-04 14:42 	molliemoo 	JPG1944 	skiborder 	frusco 	4♠xE-2 	-500 	15.79% 	Movie or Lin 	 
130 	2020-08-04 14:42 	RosF45 	helenstam 	PLSAL 	hawkca 	4♠xE-2 	-500 	15.79% 	Movie or Lin 	 
131 	2020-08-04 14:42 	morriswi01 	marybray 	artsi 	irinaa 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
132 	2020-08-04 14:38 	tarpon 	Ever_Next 	heipenyang 	chiyoungku 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
133 	2020-08-04 14:42 	Norwoodmac 	excalibe1 	rickrock 	Flying8 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
134 	2020-08-04 14:40 	JUDY3 	jlwins 	Judy6 	schmoo 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
135 	2020-08-04 14:40 	alexpapa 	Fairway22 	denigirl 	BudWilson 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
136 	2020-08-04 14:42 	Pill43 	bijou5 	drklink418 	macon2004 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
137 	2020-08-04 14:40 	gingerdee 	walk4fun 	jmackiii 	wooey 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
138 	2020-08-04 14:42 	Midwheel 	quigs8 	jacobop 	paty i 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
139 	2020-08-04 14:40 	lprieston4 	jimw74111 	mszorro 	zomuch 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
140 	2020-08-04 14:42 	ralphiii 	ghintze 	Joephill 	ELIZKROS 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
141 	2020-08-04 14:42 	rakkss 	hilton1 	mikeyb 	lujack 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
142 	2020-08-04 14:38 	Paul_Sitz 	BSheldon 	billheid 	dolph924 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
143 	2020-08-04 14:39 	SelfGovern 	mirwal 	samott 	oma46 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
144 	2020-08-04 14:41 	Sudafrica 	gulit 	2celik1 	isinci 	4♥xN= 	-590 	10.20% 	Movie or Lin 	 
145 	2020-08-04 14:38 	ksolarz 	krupke32 	elogg 	mrobichek 	3♥xN+1 	-630 	3.95% 	Movie or Lin 	 
146 	2020-08-04 14:38 	jmc542 	peglegs 	fishfirst1 	leeeward 	3♥xN+1 	-630 	3.95% 	Movie or Lin 	 
147 	2020-08-04 14:40 	delevin 	margylevin 	lvb19557 	dumblon09 	3♥xN+1 	-630 	3.95% 	Movie or Lin 	 
148 	2020-08-04 14:42 	mad508 	jim10028 	neenel 	LeslieFL 	3♥xN+1 	-630 	3.95% 	Movie or Lin 	 
149 	2020-08-04 14:39 	CathyG37 	jmlebo1 	qqq777 	ssyc1938 	3♥xN+1 	-630 	3.95% 	Movie or Lin 	 
150 	2020-08-04 14:40 	cjmfla 	salemst 	speaknfnow 	margisell 	2♥xN+2 	-670 	1.64% 	Movie or Lin 	 
151 	2020-08-04 14:42 	tnsunshine 	bridgqueen 	janer22 	kenya16 	2♥xN+2 	-670 	1.64% 	Movie or Lin 	 
152 	2020-08-04 14:41 	Chuck y 	MGir 	geekswife 	mallison55 	4♠xE-4 	-1100 	0.33% 	Movie or Lin 	 
153 	2020-08-04 14:40 	erciyes123 	Sybug 	0857 	mikolovesb 	4♠xE-4 	-1100 	0.33% 	Movie or Lin 	 
154 	2020-08-04 14:42 	tengal47 	sherlock51 	nolsen01 	Skiten1 	A== 	N/A 	50.00% 	Movie or Lin 	 
155 	2020-08-04 14:40 	nan_cb_2 	aam135 	pama5 	plantlady2 	A== 	N/A 	50.00% 	Movie or Lin 	 
Click here to return to the previous page
© 2018-2020 Bridge Base On Line LLC • About • Privacy • Rules • Terms and Conditions • Advertise • Support • Robot Convention Card
