

    Vugraph Schedule
    Hand Records
    BBO Points
    BB$

Logged in as elogg LogoutClick here to return to the previous page
Traveller 16776-1600290000-86987587 played by elogg 	 
Nº 	Time 	North 	South 	East 	West 	Result 	EW Points 	Score 	Movie 	 
74 	2020-09-16 14:08 	DJjazzyJ 	prlgrl 	arrondee 	jananddon 	3NS= 	-600 	52.50% 	Movie or Lin 	 
75 	2020-09-16 14:08 	265426 	dubose 	csb41145 	NDPei72 	3NS= 	-600 	52.50% 	Movie or Lin 	 
76 	2020-09-16 14:10 	agnes91t 	Daniel15 	APO42 	jsh80 	3NN= 	-600 	52.50% 	Movie or Lin 	 
77 	2020-09-16 14:09 	juniessis 	annareddog 	suitguy67 	talina 	3NN= 	-600 	52.50% 	Movie or Lin 	 
78 	2020-09-16 14:10 	Dobsond 	Dobberx 	drewme 	delsouljc 	3NS= 	-600 	52.50% 	Movie or Lin 	 
79 	2020-09-16 14:09 	man935 	edwinb 	NanRaye 	gc0417 	3NS= 	-600 	52.50% 	Movie or Lin 	 
80 	2020-09-16 14:09 	ehassan 	joeyv123 	Anncac 	GemmaMary 	3NN= 	-600 	52.50% 	Movie or Lin 	 
81 	2020-09-16 14:09 	Christy05 	MerryM 	Msnagorski 	nicky99 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
82 	2020-09-16 14:12 	lemondropp 	parker2020 	lindapie 	HeatherF56 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
83 	2020-09-16 14:09 	colterht 	coltergl 	liana1039 	alekos 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
84 	2020-09-16 14:09 	harmann8 	henrikg 	azlinda 	jg48 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
85 	2020-09-16 14:07 	maggiva1 	hazzi1 	kevra 	anncal 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
86 	2020-09-16 14:13 	hamann1 	jettej44 	bgturley 	ssyc1938 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
87 	2020-09-16 14:09 	Gigi2play 	auntalicef 	Encino 	aalberto 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
88 	2020-09-16 14:09 	bennix 	igorliv 	docdad1 	susanakaz 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
89 	2020-09-16 14:08 	bruceferg 	juliejoy 	jkirkpat44 	kirkpat130 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
90 	2020-09-16 14:08 	lvgopher 	lvrandy 	shove 	gremio 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
91 	2020-09-16 14:09 	redpony2 	dallas10 	spot card 	dckelley 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
92 	2020-09-16 14:08 	ehaa41 	jawdoctor1 	PLMstrs 	jkzaricky 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
93 	2020-09-16 14:09 	susano40 	squeezenow 	valeriejl 	DgStar 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
94 	2020-09-16 14:08 	skipbid11 	bgmu 	tiji 	asb10 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
95 	2020-09-16 14:08 	mayyou 	12481632 	gregorjack 	pottsluck 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
96 	2020-09-16 14:09 	ddyan 	needtricks 	lindasc 	searly 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
97 	2020-09-16 14:08 	Roo1 	shelleya12 	ilc123 	sjforeman 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
98 	2020-09-16 14:08 	bbbarb43 	Maggie444 	brolin 	ceciliabid 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
99 	2020-09-16 14:09 	irishg 	Ever_Next 	alexa209 	rjstreet 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
100 	2020-09-16 14:09 	NancyStant 	1donnag 	shermt 	ptracy 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
101 	2020-09-16 14:09 	theben 	smakkebo 	dearie11 	rayerayej 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
102 	2020-09-16 14:09 	tra6y 	steamship 	jill777 	Galaxy37 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
103 	2020-09-16 14:08 	Caveman111 	ellenanten 	phylmor 	MMMor 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
104 	2020-09-16 14:08 	drnhtimm 	1niceguy2 	pappa7 	Dee27 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
105 	2020-09-16 14:09 	avit 	lil 30 	oktaygecit 	ojkusc 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
106 	2020-09-16 14:08 	conosur 	yasberry 	Arpinto 	carlota24 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
107 	2020-09-16 14:09 	marylou 	snapgal3 	fari1001 	suzye 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
108 	2020-09-16 14:08 	SML999 	kaye38 	marla3NT 	monyc1 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
109 	2020-09-16 14:09 	Joephill 	ELIZKROS 	mrcc1946 	peconic 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
110 	2020-09-16 14:09 	lttlkitten 	gelino 	Seadog680 	yowayo95 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
111 	2020-09-16 14:09 	njskag 	caught1 	pitbul22 	kant7117 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
112 	2020-09-16 14:08 	mizmeck 	shaji 	janer22 	kenya16 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
113 	2020-09-16 14:10 	AnnSBarret 	MEDalton 	maishB 	iuirv 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
114 	2020-09-16 14:08 	zinki 	nazirk 	silkyf 	bobbysgrl 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
115 	2020-09-16 14:08 	Flag5819 	Air1 	Jill Rande 	topgn 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
116 	2020-09-16 14:10 	opiaustin 	lynne448 	conevrz 	skipinlake 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
117 	2020-09-16 14:10 	fgw1 	brg7 	MK2483 	mtiques 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
118 	2020-09-16 14:08 	Ashmore 	Kritter2 	kikafa40 	rebue 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
119 	2020-09-16 14:10 	mgrayson78 	savbunny 	barbarad93 	dottiereid 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
120 	2020-09-16 14:08 	papaj 	_Janabel 	Noangel255 	henryk5 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
121 	2020-09-16 14:10 	notadummy 	hh4945 	debking 	liuhvicky 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
122 	2020-09-16 14:08 	dhb1122A 	connor14 	nanax3 	lovescats4 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
123 	2020-09-16 14:10 	Ocsi1947 	A SPARKLES 	pikaluck 	kawauso 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
124 	2020-09-16 14:09 	dickandale 	mamaloo 	jlwins 	tasha5 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
125 	2020-09-16 14:09 	bcwoodruff 	lfwoodruff 	student135 	crestone 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
126 	2020-09-16 14:11 	czweig 	sb18 	sha1 	eliran_a 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
127 	2020-09-16 14:09 	diane_tn 	normw 	rovill 	BEJOHNSON 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
128 	2020-09-16 14:11 	abudiran 	martin dav 	Fairway22 	alexpapa 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
129 	2020-09-16 14:09 	kb2553 	resbayes 	kwbridge 	headlv 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
130 	2020-09-16 14:09 	eleanor194 	AndySue 	F2J2M 	oopsiml8 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
131 	2020-09-16 14:09 	IrvingGew 	parsonsdav 	morriswi01 	marybray 	3NS+1 	-630 	24.64% 	Movie or Lin 	 
132 	2020-09-16 14:07 	nomyzs 	Kac1 	stevew13 	zapnow 	3NN+1 	-630 	24.64% 	Movie or Lin 	 
133 	2020-09-16 14:07 	Kailey 	paulkh 	marshap 	steinkohl 	3NS+2 	-660 	2.86% 	Movie or Lin 	 
134 	2020-09-16 14:08 	yayaby 	iredouble 	semerson53 	B R Saxon 	3NN+2 	-660 	2.86% 	Movie or Lin 	 
135 	2020-09-16 14:09 	bobade 	tadelman 	pfflyer 	smokeysue 	3NS+2 	-660 	2.86% 	Movie or Lin 	 
136 	2020-09-16 14:08 	1YIKAR 	nkl1234 	mortcase 	sagkendavi 	3NN+2 	-660 	2.86% 	Movie or Lin 	 
137 	2020-09-16 14:09 	Mikeyb 	lujack 	phil505 	drdavearm1 	3NN+2 	-660 	2.86% 	Movie or Lin 	 
138 	2020-09-16 14:08 	ddlion 	Binnybridg 	GlostrJohn 	ajit1 	3NS+2 	-660 	2.86% 	Movie or Lin 	 
139 	2020-09-16 14:08 	lv8 	kater84 	catkoklc 	nelson5107 	3NS+2 	-660 	2.86% 	Movie or Lin 	 
140 	2020-09-16 14:10 	olsoys 	trampe123 	lmw47 	Chaswhip3 	3NS+2 	-660 	2.86% 	Movie or Lin 	 
141 	2020-09-16 14:10 	Defcon0 	lulu109 	Trudiwill 	marizone 	3NN+2 	-660 	2.86% 	Movie or Lin 	 
Click here to return to the previous page
© 2018-2020 Bridge Base On Line LLC • About • Privacy • Rules • Terms and Conditions • Advertise • Support • Robot Convention Card
