

    Vugraph Schedule
    Hand Records
    BBO Points
    BB$

Logged in as elogg LogoutClick here to return to the previous page
Traveller 16776-1600290000-86987591 played by elogg 	 
Nº 	Time 	North 	South 	East 	West 	Result 	EW Points 	Score 	Movie 	 
82 	2020-09-16 14:26 	JJ7789 	acsbb 	alice 501 	kmartin79 	5♦S+1 	-420 	38.43% 	Movie or Lin 	 
83 	2020-09-16 14:26 	dowder 	chapalalou 	dana_5 	phdan 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
84 	2020-09-16 14:28 	Ludotimber 	Dundeemk6 	hdomnitz 	sdblock 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
85 	2020-09-16 14:26 	man935 	edwinb 	mrcc1946 	peconic 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
86 	2020-09-16 14:28 	lemondropp 	parker2020 	joerubin21 	dgoldsm1 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
87 	2020-09-16 14:28 	sazpa 	campgrandm 	Lmw47 	Chaswhip3 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
88 	2020-09-16 14:28 	katapulta 	bronco57 	ersanert 	Sybug 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
89 	2020-09-16 14:24 	jes33033 	olneyhigh5 	kikafa40 	rebue 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
90 	2020-09-16 14:25 	ssaunders 	JEP_NY 	br0malu6 	jlclark 	4♠N= 	-420 	38.43% 	Movie or Lin 	 
91 	2020-09-16 14:25 	colterht 	coltergl 	Msnagorski 	nicky99 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
92 	2020-09-16 14:27 	trumpmaven 	wubbe2 	pfflyer 	smokeysue 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
93 	2020-09-16 14:25 	skipbid11 	bgmu 	NellBB 	maui me 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
94 	2020-09-16 14:28 	lttlkitten 	gelino 	mrhei 	utes1971 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
95 	2020-09-16 14:28 	chips64 	CP1900 	Trudiwill 	marizone 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
96 	2020-09-16 14:25 	redpony2 	dallas10 	121442 	Adele46 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
97 	2020-09-16 14:28 	susano40 	squeezenow 	ajkajk 	jbhunter54 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
98 	2020-09-16 14:26 	drnhtimm 	1niceguy2 	marla3NT 	monyc1 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
99 	2020-09-16 14:28 	Jeantennis 	pattigolf 	gayle01 	Holrose 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
100 	2020-09-16 14:26 	abudiran 	martin dav 	Noangel255 	henryk5 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
101 	2020-09-16 14:26 	Ashmore 	Kritter2 	valeriejl 	DgStar 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
102 	2020-09-16 14:28 	Defcon0 	lulu109 	ziggy81 	jjjcc 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
103 	2020-09-16 14:26 	1YIKAR 	nkl1234 	jerry102de 	Pamela M 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
104 	2020-09-16 14:28 	lizj132000 	skyleigh 	bee1027 	horsemill 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
105 	2020-09-16 14:26 	agnes91t 	Daniel15 	jm18 	sasataw 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
106 	2020-09-16 14:28 	syedaijaz 	blazer26 	gmeikle 	dwebb345 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
107 	2020-09-16 14:26 	Flag5819 	Air1 	aljrem 	Sanjoyd 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
108 	2020-09-16 14:26 	maggiva1 	hazzi1 	NanRaye 	gc0417 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
109 	2020-09-16 14:23 	onthegeaux 	dctmcd1 	tciconte 	mojess52 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
110 	2020-09-16 14:23 	dhb1122A 	connor14 	arrondee 	jananddon 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
111 	2020-09-16 14:23 	gid 	1kere 	jlwins 	tasha5 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
112 	2020-09-16 14:23 	bruceferg 	juliejoy 	daffydoc 	vjduffie 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
113 	2020-09-16 14:28 	djjazzyj 	prlgrl 	nadineha 	davidmal 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
114 	2020-09-16 14:24 	camura 	sislu0101 	atilla60 	mikolovesb 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
115 	2020-09-16 14:24 	zebridge 	dwheels 	MoEvans 	maury7a 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
116 	2020-09-16 14:24 	Caveman111 	ellenanten 	semerson53 	B R Saxon 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
117 	2020-09-16 14:25 	njskag 	caught1 	Jill Rande 	topgn 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
118 	2020-09-16 14:27 	Love2bird 	mycroft5 	kaytbridge 	belle jour 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
119 	2020-09-16 14:25 	mayyou 	12481632 	jill777 	Galaxy37 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
120 	2020-09-16 14:27 	265426 	dubose 	RosieDuffy 	PSGuy 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
121 	2020-09-16 14:25 	zinki 	nazirk 	jled 	alina39 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
122 	2020-09-16 14:27 	DuckkeeDee 	willenborg 	grace30 	sabz 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
123 	2020-09-16 14:25 	bbrad1 	gbug 	phylmor 	MMMor 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
124 	2020-09-16 14:25 	harmann8 	henrikg 	reerenee 	lilerner3 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
125 	2020-09-16 14:27 	Mikeyb 	lujack 	bxv 	girish53 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
126 	2020-09-16 14:27 	susucamp 	karo1025 	Ritapenney 	Golds23 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
127 	2020-09-16 14:27 	biddingeln 	deucswild 	CarolR117 	Inanwag 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
128 	2020-09-16 14:25 	allonmyown 	amber_rain 	kwbridge 	headlv 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
129 	2020-09-16 14:25 	bbuch41 	esgkc 	aga1 	ritajean 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
130 	2020-09-16 14:25 	yayaby 	iredouble 	jkirkpat44 	kirkpat130 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
131 	2020-09-16 14:27 	Rmathur 	neep 	student135 	crestone 	4♠N+1 	-450 	17.91% 	Movie or Lin 	 
132 	2020-09-16 14:28 	avit 	lil 30 	marshap 	steinkohl 	5♥xW-2 	-500 	2.24% 	Movie or Lin 	 
133 	2020-09-16 14:28 	dickandale 	mamaloo 	Eraslan 	TUNAL 	4♦xS= 	-510 	1.49% 	Movie or Lin 	 
134 	2020-09-16 14:28 	pill43 	Bijou5 	calanitw 	soniamark 	4♠xN= 	-590 	0.75% 	Movie or Lin 	 
135 	2020-09-16 14:27 	tra6y 	steamship 	pappa7 	Dee27 	4♠xN+1 	-690 	0.00% 	Movie or Lin 	 
136 	2020-09-16 14:28 	chevy12 	otto 	catkoklc 	nelson5107 	A== 	N/A 	50.00% 	Movie or Lin 	 
137 	2020-09-16 14:28 	Sml999 	kaye38 	Elaynef 	lmzweig 	A== 	N/A 	50.00% 	Movie or Lin 	 
138 	2020-09-16 14:27 	shelbina34 	fethi3563 	TDevine 	rwbjorge 	A=+ 	N/A 	60.00% 	Movie or Lin 	 
139 	2020-09-16 14:28 	papaj 	_Janabel 	gvrjon 	norat101 	A== 	N/A 	50.00% 	Movie or Lin 	 
140 	2020-09-16 14:28 	juniessis 	annareddog 	jobengland 	tpsc 	A== 	N/A 	50.00% 	Movie or Lin 	 
141 	2020-09-16 14:28 	slam33 	patmcelhin 	Fairway22 	alexpapa 	A== 	N/A 	50.00% 	Movie or Lin 	 
Click here to return to the previous page
© 2018-2020 Bridge Base On Line LLC • About • Privacy • Rules • Terms and Conditions • Advertise • Support • Robot Convention Card
